"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"12",1,13,0.285714285714286,0.75,2.92782732011859,0.427405702645893,0.85146009907336,3.34225831924255,2.75904660883622,2.70642516481636,1.98379219062538,2.16525680311701,162948.848438421,97420.028576108,134929.348853428,149536.535484986,3.47245163296654,2.99886698291442,1.54726276711132,1.38966523128988
"10",1,11,0.285714285714286,0.75,2.21533666314911,0.584523783125335,1.41092102224804,2.78119880253863,2.94855034150397,2.87572115456612,2.29094464614438,1.62395123509201,72606.9703570175,142969.141119674,85433.5129824072,79057.7174232269,3.35097107574136,3.40112958816247,1.88067110347587,1.73680401277228
"8",1,9,0.285714285714286,0.75,0.975291511096074,2.12770517055118,0.661731071918583,1.81846378726847,2.99902016436817,2.21268648100504,1.59493075528386,2.90811084549576,2.82938992225073,2.10140971330438,2.54961786636492,2.48392459662307,2.39477038900761,2.65502065977169,2.7405440654742,1.82347562270592
"3",1,4,0.285714285714286,0.75,2.65059890290969,3.44284092083093,0.504080205099729,1.31841183969616,2.25406283085177,2.77247995954144,1.90842856519967,2.56919778221929,2.47837181988923,1.12805127575821,1.82940352262436,1.44909665091454,2.81865334098169,1.9377895103605,2.17082374467041,3.41157549609416
"96",11,12,0.333333333333333,0.7,110827.554341607,60162.687273653,72489.3945299866,90287.4170388536,0.860125775452386,1.19812950585076,0.480828870766092,3.51029215082905,0,96549.1596890479,110026.901941062,37547.311455165,2.50716598384006,2.23576739858323,2.09975256666992,1.63418886885704
"39",3,15,0.333333333333333,0.7,0.876344340716007,3.63413387012064,2.70394999198468,0.925227169133886,139135.210865073,110234.765128047,162826.116014854,73418.7463215777,0.540213045990272,1.57972698325764,3.31911742170275,3.34821532662324,2.1214865725877,1.04667714065782,2.30863324639956,0.372074601872078
"31",3,7,0.333333333333333,0.7,2.60717692587388,0.119486639155208,1.52385490438049,1.79249649260274,145330.520284883,70841.714176376,126453.786839479,58554.1736071163,2.51966126258838,1.70789695865054,2.82610929440076,2.26628722441589,132300.086030537,76743.5994586718,65004.1248269417,15047.1957661346
"102",12,15,0.285714285714286,0.666666666666667,134275.727958005,123338.000363407,63767.5067090684,73765.0216503954,2.24736418616801,2.74461570347029,2.03376607964174,1.82521040680062,2.67839915866248,2.63556445514177,3.15966521481669,1.92056946525836,2.75250384053363,1.80511017581491,1.95634565934667,2.21501597498791
"92",10,12,0.285714285714286,0.666666666666667,65658.7072001336,96765.7900049487,96237.8152215982,63435.8816397796,136883.004456005,143138.264295959,60337.706383583,62880.6151896237,71812.2390354261,131479.570251696,114372.90191078,53886.7829333887,2.17462026208373,2.33162841693315,2.05844593115195,2.05868840834052
"82",8,13,0.285714285714286,0.666666666666667,2.18805212229781,2.59412460238196,2.81646979994508,2.05557603107338,1.9142188469511,2.69448758011771,1.19414584223298,2.95292657347036,152790.818686531,89527.3309686216,169635.733729494,120194.234933618,2.65651011487504,3.33021852889221,1.96896896971185,1.6836688362857
"79",8,10,0.285714285714286,0.666666666666667,2.32610578750573,2.76383082892838,1.84426771437514,1.74925770382863,3.21416583023165,3.36744485769567,1.25660966989324,1.48756786532597,87196.1456310916,129309.920767869,135450.240338968,79892.727502676,133207.075022563,75515.3109594499,161129.14165362,104279.487462831
"72",7,10,0.285714285714286,0.666666666666667,2.30409535933895,2.59262689148804,2.75455171163245,2.03579774628243,163903.004832745,112937.07476119,79938.0290394467,156341.56285776,74444.2458061191,135107.536968065,109792.723045642,125459.284223644,121069.263542605,132325.042104532,149978.180061429,53092.9966216661
"70",7,8,0.285714285714286,0.666666666666667,2.21101103895772,2.77024903280775,1.77959394057898,1.9615967019356,168612.080655618,129639.761977324,80013.3350336392,130779.67451239,2.07656689559276,3.12481459351448,2.95097535504113,2.14578737433507,2.88044504350742,1.17481343327243,2.67102433466549,1.11652623024347
"58",5,13,0.285714285714286,0.666666666666667,3.30910895472148,0.803403532020687,0.222254725340045,3.38267567449497,2.24301171930893,2.46624090064024,1.91191768841371,1.70386425772502,88372.6509823853,154304.5414824,86133.1629132644,156860.999730466,3.50641650896613,3.37076060113657,2.33727523243808,1.26938159188794
"56",5,11,0.285714285714286,0.666666666666667,3.39416152811568,1.10684802073487,1.75980365062313,2.90699432495019,2.38970484829712,2.06230274394446,1.71210889738081,1.97293284146629,133530.282089074,74713.3543006765,118844.707441525,77061.3564271027,3.51029215082905,3.27349043463906,1.49186228793772,1.60358046000442
"104",13,15,0.285714285714286,0.6,137170.262515514,168320.587908169,123885.118050941,97415.6564990191,3.43305890315235,2.03301772153764,1.86200101358649,3.00737152147983,1.07992140705419,3.32303526768031,3.40556558343652,1.85489905939575,2.8574879311592,2.29586851206232,1.70386425772502,1.87158720939256
"75",7,13,0.285714285714286,0.6,2.41224896980984,2.42160413175649,2.09670727597509,2.65717154751141,89707.7691952372,160926.236214982,106867.740988276,93137.5044669048,95569.9305948657,163881.788478884,134016.453599755,105251.366443591,3.08864108364138,2.69499778526987,2.01671046364629,1.78683325051671
"43",4,8,0.285714285714286,0.6,2.53147877393625,1.43391639311245,1.27888844296742,2.24064159703969,3.28155927745055,1.76617492693318,3.10489469195108,2.61550021570209,2.96993442115859,2.09971200487155,2.05530392049126,2.32413365204107,3.38698290184963,2.84381171995573,1.84486387759196,1.5634953467094
"42",4,7,0.285714285714286,0.6,3.308775028084,1.90949875101876,0.489335732075151,2.44918800776467,2.63726869021863,1.77899439384792,3.27316877441966,1.87119771011775,2.74825866248364,1.77442251204033,2.64656093402506,2.21094446333416,61597.4599223882,149677.888795719,107361.018805479,166114.049868083
"37",3,13,0.285714285714286,0.6,3.7425952144662,1.56329623447085,0.461307368146055,2.67334187360588,150328.405765687,146304.613078692,73681.4472182952,120989.113725473,135372.759238386,86304.0137923232,157387.702634675,118308.959932335,3.46644410110744,3.51029215082905,2.91492532720635,1.87240206968975
"14",1,15,0.285714285714286,0.6,1.16247564773855,2.46010408814852,2.14622962956556,0.104793997727583,3.07918925783686,2.39384002649189,1.88680501542433,2.66651706722794,1.62505877149579,2.41602410357783,3.36202647860488,1.99627941747781,2.11529790751422,2.73911187066888,1.88186840336643,2.54299128010652
"27",2,15,0.333333333333333,0.583333333333333,3.52616716629976,1.50744804480259,0.797140336137825,3.01935375762621,107432.451294262,50466.2822614977,117451.186103646,131418.430836467,0.891906823984652,2.31418015465926,3.45220685073374,2.66854207084569,2.14240367663837,2.28531785456295,2.21074272519314,1.49616312195951
"73",7,11,0.285714285714286,0.545454545454545,2.05505294192807,2.77523309803015,2.22055670103269,2.61689501665254,111183.680677782,144124.689978976,147950.517326559,82909.9302974283,66773.5028231202,135468.784334727,96169.6653964954,94733.1968600949,2.55956290350857,2.17671978078468,1.05586507240323,3.16006381744697
"67",6,13,0.285714285714286,0.545454545454545,1.79011321910901,2.36223220765641,2.59202637169239,2.68841571334263,128119.612686993,74020.7975312293,89945.0165838143,130592.362924445,130596.820095006,151257.49980444,112807.130213496,90402.8932302662,1.61909909109647,2.79729073489736,1.92565955718388,3.06297723704505
"62",6,8,0.285714285714286,0.545454545454545,2.93224354193413,2.82980823902704,2.39538299867445,1.46941183259304,65334.4315334914,112437.929727834,74722.7901686495,124628.824038777,1.59682101704511,2.07141430596428,2.68965072423101,2.64947815598507,3.21941674869953,3.47328593242748,2.48956628033017,1.58087790154203
"41",4,6,0.285714285714286,0.545454545454545,2.91116505153304,0.603645679869314,3.37334061914101,1.21219527944785,1.83007942677009,2.37114848793798,3.35995763352239,3.51029215082905,2.65728675083224,2.83834995011192,1.9328481378405,1.77528696370185,72605.3075787096,103861.9783391,117769.412930768,140124.028627766
"7",1,8,0.285714285714286,0.545454545454545,0.793116713189171,0.962805739219548,1.95223884783822,2.53964213659775,2.53460660295485,1.86744498216311,3.09550784047932,1.38206299518729,1.98911095165192,2.42373196153256,2.90261540335808,2.48768852369671,2.42528738256602,1.9482667117107,2.88242013965666,3.30881591112676
"4",1,5,0.285714285714286,0.545454545454545,3.47691732173315,3.22456827255643,0.848779496086715,1.0027279223633,2.60488532591693,2.7487808044496,2.54068124938163,1.89040920345971,1.71636617565468,0.571955500112233,1.96506016967893,2.08100124233029,2.74904320334113,2.46734108756528,1.78091368231246,2.29523882144462
"53",5,8,0.333333333333333,0.5,1.71832409811935,0.029419566840775,2.22977997655797,0.626280988683243,1.74729650444909,1.97935139069618,2.78101666116755,2.32636532770588,2.04340352459137,2.85056735529084,2.99203115563511,1.84004107891228,3.51029215082905,3.42182357233507,1.77625906161695,0.279771492723851
"80",8,11,0.285714285714286,0.5,2.88448232305532,1.48926622250989,1.62465852075859,3.01256198948545,1.36591335766267,2.74445089633435,2.82799722059344,2.68151824530084,136999.241059537,109024.818033348,74695.4704969563,78821.050822332,2.93135767417566,3.28126819679454,3.13444137773681,2.07128259937251
"65",6,11,0.285714285714286,0.5,3.08939121063983,1.9296714732246,2.16090200528764,2.34835821579838,76393.1364883195,124414.921422229,94870.6082297569,75748.816644391,69562.284189969,129703.864894024,120827.941669298,73748.2424948327,2.82288384624354,3.50453938556813,2.52550191492507,1.34139559842354
"64",6,10,0.285714285714286,0.5,2.13482556552829,2.2689353324828,2.75351293099699,2.01534943938799,130654.308591756,87766.8729585616,88411.9565236757,89432.444420913,118427.928011692,89919.9800369726,89068.5171574451,124689.538981005,150324.905374329,136584.171915799,91255.8316649262,62296.5710761002
"61",6,7,0.285714285714286,0.5,2.65506725129776,2.44553533975476,1.89743173915799,2.02594607415023,90231.6370780694,122220.40915878,104849.947797825,140900.758231306,1.93007019525666,2.46636392514922,2.87070922869803,2.31020289447688,149856.60371369,147469.585703589,124887.099965332,81919.9711098782
"48",4,13,0.285714285714286,0.5,1.41249260486862,1.93614990620953,1.28958304740983,3.38209688671861,3.05767946592196,1.1589620265688,1.9146066953858,2.69121698475249,135821.655921936,163682.791222417,121389.82176068,95154.8498027992,1.72027094176205,2.71700644726391,1.65746026734086,3.16150041102484
"46",4,11,0.285714285714286,0.5,3.16776008328154,1.08283226469897,0.55541822066631,3.09816754176737,2.63781539071284,3.30414090763631,2.03087423257318,2.25764402249313,131382.721891181,77193.1811867729,74533.7177332211,107469.949049051,2.86916476417751,3.28250079968637,2.26633593984558,3.16738956915581
"25",2,13,0.285714285714286,0.5,3.32381090145805,0.698872619131113,0.709744281311174,2.96081894354458,134777.444090384,66981.7415660625,101224.090226195,84831.0492418074,90736.5662288755,149970.077442994,153050.110857375,84638.0187236309,2.97653700026359,3.48992356436393,1.81237529833367,3.35919514633725
"100",12,13,0.333333333333333,0.466666666666667,112814.906772151,46930.7818087349,27466.8297867418,123129.898996212,2.01580722475087,2.31066843755617,2.11174455972827,2.24621389428886,63230.1431123258,118406.239335302,92102.3181258174,163431.91428573,0.397038617053598,2.86818201810726,3.05578028362337,0
"95",10,15,0.285714285714286,0.461538461538462,83170.6761551353,60182.6202834145,83561.4655535978,138586.305609002,69645.2222062675,118839.93961243,121539.293418384,59160.0587234103,1.47027928428602,2.49364483560349,3.36140466777402,1.57281815318477,2.54115427924261,2.65628619745628,1.70386425772502,2.16689207654464
"99",11,15,0.285714285714286,0.428571428571429,100478.016413359,66070.2044273359,130312.095393321,69810.7755085014,3.45286804766882,2.37253837846558,2.52934478658749,2.5277921894815,2.41424315620304,1.58616737603645,3.31018360822856,1.8868981077763,2.87727172547361,2.09724394059219,1.79178129667367,2.03273442971721
"45",4,10,0.285714285714286,0.428571428571429,1.73110607651954,1.17537466936779,3.69823126307392,3.32341184338955,3.29622397377023,2.85705940610037,2.39326887408292,2.36296328214283,83712.2646239425,63703.780124389,142477.64209133,72917.8053123297,87382.6125172418,141849.96749482,152431.005947593,76615.8201977339
"44",4,9,0.285714285714286,0.428571428571429,2.62928344695587,1.66822648299838,1.34043175999797,0.397429499853277,1.78961182043612,3.23475523289371,3.26588116800745,1.81036180480045,2.35687752597434,1.54991890354352,2.75360863638336,2.44309511611756,1.85650837402665,3.01109794316112,2.22473625244171,2.73760412600582
"35",3,11,0.285714285714286,0.428571428571429,3.50763507169018,2.20024775953576,0.126397726880065,1.2492044604686,147094.490555336,167416.728097735,89300.4074476118,87460.1988912074,94406.2728724106,128526.59212877,115855.75856651,52886.9765810655,1.54717082097493,3.46329201766757,1.16614796367482,3.21115960545335
"28",3,4,0.285714285714286,0.428571428571429,0.853815763297932,2.07491701337222,3.3429258020146,2.87507213791991,117486.108171495,52696.620079968,148881.040948682,157427.273452706,1.00615373337963,1.13243580518849,3.44247281858282,3.27373867873958,3.51029215082905,2.9043504645655,3.51029215082905,2.34929599224721
"23",2,11,0.285714285714286,0.428571428571429,2.39590714912107,0.949481454218057,2.09751033960371,3.44301281356754,61804.1899976062,93656.3389294183,44896.7859171715,132729.175248411,142559.668417447,105587.66353064,59606.6076390745,86980.8619732574,2.53521499657502,3.19706065975443,2.54104356863927,2.34411749619928
"97",11,13,0.285714285714286,0.4,133665.07990703,54308.834655069,54805.3949937628,79131.9671614472,2.90291206423921,1.19541031671819,3.11066671919151,1.33363581288299,77062.7005220904,126856.15464761,166291.409033159,68659.7361976029,2.39928542988338,2.98446225979543,2.72881634798321,2.2707849414375
"93",10,13,0.285714285714286,0.4,75984.0733978456,132636.452568518,109015.344066221,69304.8992228915,82459.5631334132,138650.475529982,155963.652858431,88901.7940610996,153968.586853883,144603.233829473,148574.374216611,87240.5647563083,2.43424122323712,2.10003411383946,3.36526416177962,2.46191929105257
"91",10,11,0.285714285714286,0.4,108169.586976738,132737.1395704,127465.381634208,48384.9414545484,159289.140493613,135756.90867626,72029.5067087487,125907.518476256,63404.0811509606,71896.5116300163,143696.45825009,43861.9033186958,2.54812392837607,2.76393979000614,2.6667330858796,1.49405240221977
